attack_type,eps,targeted,target_strategy,target_class,dataset_label,identity_id,identity_name,identity_dir,source_image_path,adversarial_image_path,linf,mean_abs_perturbation
fgsm,0.15,True,least-likely,2410,80,n009163,"""Zaza_Pachulia""",080_n009163_Zaza_Pachulia,dataset/clean_cropped/NN1/080_n009163_Zaza_Pachulia/0005.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/080_n009163_Zaza_Pachulia/0005.jpg,0.15,0.140048
fgsm,0.15,True,least-likely,2410,80,n009163,"""Zaza_Pachulia""",080_n009163_Zaza_Pachulia,dataset/clean_cropped/NN1/080_n009163_Zaza_Pachulia/0006.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/080_n009163_Zaza_Pachulia/0006.jpg,0.15,0.142654
fgsm,0.15,True,least-likely,3431,80,n009163,"""Zaza_Pachulia""",080_n009163_Zaza_Pachulia,dataset/clean_cropped/NN1/080_n009163_Zaza_Pachulia/0007.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/080_n009163_Zaza_Pachulia/0007.jpg,0.15,0.13427
fgsm,0.15,True,least-likely,6080,80,n009163,"""Zaza_Pachulia""",080_n009163_Zaza_Pachulia,dataset/clean_cropped/NN1/080_n009163_Zaza_Pachulia/0008.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/080_n009163_Zaza_Pachulia/0008.jpg,0.15,0.140752
fgsm,0.15,True,least-likely,2410,80,n009163,"""Zaza_Pachulia""",080_n009163_Zaza_Pachulia,dataset/clean_cropped/NN1/080_n009163_Zaza_Pachulia/0009.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/080_n009163_Zaza_Pachulia/0009.jpg,0.15,0.142396
fgsm,0.15,True,least-likely,4989,81,n005731,"""Martin_Harnik""",081_n005731_Martin_Harnik,dataset/clean_cropped/NN1/081_n005731_Martin_Harnik/0000.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/081_n005731_Martin_Harnik/0000.jpg,0.15,0.141986
fgsm,0.15,True,least-likely,2820,81,n005731,"""Martin_Harnik""",081_n005731_Martin_Harnik,dataset/clean_cropped/NN1/081_n005731_Martin_Harnik/0001.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/081_n005731_Martin_Harnik/0001.jpg,0.15,0.14044
fgsm,0.15,True,least-likely,4989,81,n005731,"""Martin_Harnik""",081_n005731_Martin_Harnik,dataset/clean_cropped/NN1/081_n005731_Martin_Harnik/0002.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/081_n005731_Martin_Harnik/0002.jpg,0.15,0.139279
fgsm,0.15,True,least-likely,6788,81,n005731,"""Martin_Harnik""",081_n005731_Martin_Harnik,dataset/clean_cropped/NN1/081_n005731_Martin_Harnik/0003.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/081_n005731_Martin_Harnik/0003.jpg,0.15,0.143217
fgsm,0.15,True,least-likely,4989,81,n005731,"""Martin_Harnik""",081_n005731_Martin_Harnik,dataset/clean_cropped/NN1/081_n005731_Martin_Harnik/0004.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/081_n005731_Martin_Harnik/0004.jpg,0.15,0.142725
fgsm,0.15,True,least-likely,240,81,n005731,"""Martin_Harnik""",081_n005731_Martin_Harnik,dataset/clean_cropped/NN1/081_n005731_Martin_Harnik/0005.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/081_n005731_Martin_Harnik/0005.jpg,0.15,0.141631
fgsm,0.15,True,least-likely,6788,81,n005731,"""Martin_Harnik""",081_n005731_Martin_Harnik,dataset/clean_cropped/NN1/081_n005731_Martin_Harnik/0006.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/081_n005731_Martin_Harnik/0006.jpg,0.15,0.137962
fgsm,0.15,True,least-likely,6788,81,n005731,"""Martin_Harnik""",081_n005731_Martin_Harnik,dataset/clean_cropped/NN1/081_n005731_Martin_Harnik/0007.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/081_n005731_Martin_Harnik/0007.jpg,0.15,0.143476
fgsm,0.15,True,least-likely,3133,81,n005731,"""Martin_Harnik""",081_n005731_Martin_Harnik,dataset/clean_cropped/NN1/081_n005731_Martin_Harnik/0008.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/081_n005731_Martin_Harnik/0008.jpg,0.15,0.141136
fgsm,0.15,True,least-likely,299,81,n005731,"""Martin_Harnik""",081_n005731_Martin_Harnik,dataset/clean_cropped/NN1/081_n005731_Martin_Harnik/0009.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/081_n005731_Martin_Harnik/0009.jpg,0.15,0.128482
fgsm,0.15,True,least-likely,1123,82,n005064,"""Lee_Chung-yong""",082_n005064_Lee_Chung-yong,dataset/clean_cropped/NN1/082_n005064_Lee_Chung-yong/0000.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/082_n005064_Lee_Chung-yong/0000.jpg,0.15,0.133209
fgsm,0.15,True,least-likely,4043,82,n005064,"""Lee_Chung-yong""",082_n005064_Lee_Chung-yong,dataset/clean_cropped/NN1/082_n005064_Lee_Chung-yong/0001.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/082_n005064_Lee_Chung-yong/0001.jpg,0.15,0.140206
fgsm,0.15,True,least-likely,3482,82,n005064,"""Lee_Chung-yong""",082_n005064_Lee_Chung-yong,dataset/clean_cropped/NN1/082_n005064_Lee_Chung-yong/0002.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/082_n005064_Lee_Chung-yong/0002.jpg,0.15,0.139977
fgsm,0.15,True,least-likely,289,82,n005064,"""Lee_Chung-yong""",082_n005064_Lee_Chung-yong,dataset/clean_cropped/NN1/082_n005064_Lee_Chung-yong/0003.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/082_n005064_Lee_Chung-yong/0003.jpg,0.15,0.141055
fgsm,0.15,True,least-likely,8585,82,n005064,"""Lee_Chung-yong""",082_n005064_Lee_Chung-yong,dataset/clean_cropped/NN1/082_n005064_Lee_Chung-yong/0004.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/082_n005064_Lee_Chung-yong/0004.jpg,0.15,0.140338
fgsm,0.15,True,least-likely,7492,82,n005064,"""Lee_Chung-yong""",082_n005064_Lee_Chung-yong,dataset/clean_cropped/NN1/082_n005064_Lee_Chung-yong/0007.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/082_n005064_Lee_Chung-yong/0007.jpg,0.15,0.13957
fgsm,0.15,True,least-likely,5202,82,n005064,"""Lee_Chung-yong""",082_n005064_Lee_Chung-yong,dataset/clean_cropped/NN1/082_n005064_Lee_Chung-yong/0008.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/082_n005064_Lee_Chung-yong/0008.jpg,0.15,0.140749
fgsm,0.15,True,least-likely,8585,82,n005064,"""Lee_Chung-yong""",082_n005064_Lee_Chung-yong,dataset/clean_cropped/NN1/082_n005064_Lee_Chung-yong/0009.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/082_n005064_Lee_Chung-yong/0009.jpg,0.15,0.135478
fgsm,0.15,True,least-likely,6781,83,n003556,"""Ilkka_Kanerva""",083_n003556_Ilkka_Kanerva,dataset/clean_cropped/NN1/083_n003556_Ilkka_Kanerva/0000.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/083_n003556_Ilkka_Kanerva/0000.jpg,0.15,0.141344
fgsm,0.15,True,least-likely,4177,83,n003556,"""Ilkka_Kanerva""",083_n003556_Ilkka_Kanerva,dataset/clean_cropped/NN1/083_n003556_Ilkka_Kanerva/0001.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/083_n003556_Ilkka_Kanerva/0001.jpg,0.15,0.141085
fgsm,0.15,True,least-likely,5658,83,n003556,"""Ilkka_Kanerva""",083_n003556_Ilkka_Kanerva,dataset/clean_cropped/NN1/083_n003556_Ilkka_Kanerva/0002.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/083_n003556_Ilkka_Kanerva/0002.jpg,0.15,0.143511
fgsm,0.15,True,least-likely,1759,83,n003556,"""Ilkka_Kanerva""",083_n003556_Ilkka_Kanerva,dataset/clean_cropped/NN1/083_n003556_Ilkka_Kanerva/0003.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/083_n003556_Ilkka_Kanerva/0003.jpg,0.15,0.138517
fgsm,0.15,True,least-likely,6094,83,n003556,"""Ilkka_Kanerva""",083_n003556_Ilkka_Kanerva,dataset/clean_cropped/NN1/083_n003556_Ilkka_Kanerva/0004.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/083_n003556_Ilkka_Kanerva/0004.jpg,0.15,0.142529
fgsm,0.15,True,least-likely,3273,83,n003556,"""Ilkka_Kanerva""",083_n003556_Ilkka_Kanerva,dataset/clean_cropped/NN1/083_n003556_Ilkka_Kanerva/0005.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/083_n003556_Ilkka_Kanerva/0005.jpg,0.15,0.141867
fgsm,0.15,True,least-likely,5065,83,n003556,"""Ilkka_Kanerva""",083_n003556_Ilkka_Kanerva,dataset/clean_cropped/NN1/083_n003556_Ilkka_Kanerva/0006.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/083_n003556_Ilkka_Kanerva/0006.jpg,0.15,0.144368
fgsm,0.15,True,least-likely,4004,83,n003556,"""Ilkka_Kanerva""",083_n003556_Ilkka_Kanerva,dataset/clean_cropped/NN1/083_n003556_Ilkka_Kanerva/0007.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/083_n003556_Ilkka_Kanerva/0007.jpg,0.15,0.138147
fgsm,0.15,True,least-likely,4081,83,n003556,"""Ilkka_Kanerva""",083_n003556_Ilkka_Kanerva,dataset/clean_cropped/NN1/083_n003556_Ilkka_Kanerva/0008.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/083_n003556_Ilkka_Kanerva/0008.jpg,0.15,0.141838
fgsm,0.15,True,least-likely,6010,83,n003556,"""Ilkka_Kanerva""",083_n003556_Ilkka_Kanerva,dataset/clean_cropped/NN1/083_n003556_Ilkka_Kanerva/0009.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/083_n003556_Ilkka_Kanerva/0009.jpg,0.15,0.129571
fgsm,0.15,True,least-likely,7946,84,n006590,"""No_Min-woo""",084_n006590_No_Min-woo,dataset/clean_cropped/NN1/084_n006590_No_Min-woo/0000.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/084_n006590_No_Min-woo/0000.jpg,0.15,0.139088
fgsm,0.15,True,least-likely,1842,84,n006590,"""No_Min-woo""",084_n006590_No_Min-woo,dataset/clean_cropped/NN1/084_n006590_No_Min-woo/0001.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/084_n006590_No_Min-woo/0001.jpg,0.15,0.132025
fgsm,0.15,True,least-likely,8435,84,n006590,"""No_Min-woo""",084_n006590_No_Min-woo,dataset/clean_cropped/NN1/084_n006590_No_Min-woo/0002.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/084_n006590_No_Min-woo/0002.jpg,0.15,0.130216
fgsm,0.15,True,least-likely,6042,84,n006590,"""No_Min-woo""",084_n006590_No_Min-woo,dataset/clean_cropped/NN1/084_n006590_No_Min-woo/0003.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/084_n006590_No_Min-woo/0003.jpg,0.15,0.139097
fgsm,0.15,True,least-likely,5694,84,n006590,"""No_Min-woo""",084_n006590_No_Min-woo,dataset/clean_cropped/NN1/084_n006590_No_Min-woo/0004.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/084_n006590_No_Min-woo/0004.jpg,0.15,0.128071
fgsm,0.15,True,least-likely,7946,84,n006590,"""No_Min-woo""",084_n006590_No_Min-woo,dataset/clean_cropped/NN1/084_n006590_No_Min-woo/0005.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/084_n006590_No_Min-woo/0005.jpg,0.15,0.134573
fgsm,0.15,True,least-likely,1853,84,n006590,"""No_Min-woo""",084_n006590_No_Min-woo,dataset/clean_cropped/NN1/084_n006590_No_Min-woo/0007.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/084_n006590_No_Min-woo/0007.jpg,0.15,0.125637
fgsm,0.15,True,least-likely,7946,84,n006590,"""No_Min-woo""",084_n006590_No_Min-woo,dataset/clean_cropped/NN1/084_n006590_No_Min-woo/0008.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/084_n006590_No_Min-woo/0008.jpg,0.15,0.133679
fgsm,0.15,True,least-likely,3449,84,n006590,"""No_Min-woo""",084_n006590_No_Min-woo,dataset/clean_cropped/NN1/084_n006590_No_Min-woo/0009.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/084_n006590_No_Min-woo/0009.jpg,0.15,0.133648
fgsm,0.15,True,least-likely,5322,85,n006976,"""Phil_Taylor""",085_n006976_Phil_Taylor,dataset/clean_cropped/NN1/085_n006976_Phil_Taylor/0000.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/085_n006976_Phil_Taylor/0000.jpg,0.15,0.140122
fgsm,0.15,True,least-likely,5321,85,n006976,"""Phil_Taylor""",085_n006976_Phil_Taylor,dataset/clean_cropped/NN1/085_n006976_Phil_Taylor/0001.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/085_n006976_Phil_Taylor/0001.jpg,0.15,0.143778
fgsm,0.15,True,least-likely,5321,85,n006976,"""Phil_Taylor""",085_n006976_Phil_Taylor,dataset/clean_cropped/NN1/085_n006976_Phil_Taylor/0002.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/085_n006976_Phil_Taylor/0002.jpg,0.15,0.143954
fgsm,0.15,True,least-likely,5322,85,n006976,"""Phil_Taylor""",085_n006976_Phil_Taylor,dataset/clean_cropped/NN1/085_n006976_Phil_Taylor/0003.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/085_n006976_Phil_Taylor/0003.jpg,0.15,0.134659
fgsm,0.15,True,least-likely,5322,85,n006976,"""Phil_Taylor""",085_n006976_Phil_Taylor,dataset/clean_cropped/NN1/085_n006976_Phil_Taylor/0004.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/085_n006976_Phil_Taylor/0004.jpg,0.15,0.133101
fgsm,0.15,True,least-likely,2123,85,n006976,"""Phil_Taylor""",085_n006976_Phil_Taylor,dataset/clean_cropped/NN1/085_n006976_Phil_Taylor/0005.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/085_n006976_Phil_Taylor/0005.jpg,0.15,0.143776
fgsm,0.15,True,least-likely,3463,85,n006976,"""Phil_Taylor""",085_n006976_Phil_Taylor,dataset/clean_cropped/NN1/085_n006976_Phil_Taylor/0008.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/085_n006976_Phil_Taylor/0008.jpg,0.15,0.141076
fgsm,0.15,True,least-likely,1242,86,n001526,"""Charles_Tillman""",086_n001526_Charles_Tillman,dataset/clean_cropped/NN1/086_n001526_Charles_Tillman/0000.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/086_n001526_Charles_Tillman/0000.jpg,0.15,0.128668
fgsm,0.15,True,least-likely,3618,86,n001526,"""Charles_Tillman""",086_n001526_Charles_Tillman,dataset/clean_cropped/NN1/086_n001526_Charles_Tillman/0002.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/086_n001526_Charles_Tillman/0002.jpg,0.15,0.135574
fgsm,0.15,True,least-likely,2581,86,n001526,"""Charles_Tillman""",086_n001526_Charles_Tillman,dataset/clean_cropped/NN1/086_n001526_Charles_Tillman/0003.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/086_n001526_Charles_Tillman/0003.jpg,0.15,0.136144
fgsm,0.15,True,least-likely,2133,86,n001526,"""Charles_Tillman""",086_n001526_Charles_Tillman,dataset/clean_cropped/NN1/086_n001526_Charles_Tillman/0004.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/086_n001526_Charles_Tillman/0004.jpg,0.15,0.138989
fgsm,0.15,True,least-likely,2212,86,n001526,"""Charles_Tillman""",086_n001526_Charles_Tillman,dataset/clean_cropped/NN1/086_n001526_Charles_Tillman/0005.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/086_n001526_Charles_Tillman/0005.jpg,0.15,0.134349
fgsm,0.15,True,least-likely,2212,86,n001526,"""Charles_Tillman""",086_n001526_Charles_Tillman,dataset/clean_cropped/NN1/086_n001526_Charles_Tillman/0006.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/086_n001526_Charles_Tillman/0006.jpg,0.15,0.137005
fgsm,0.15,True,least-likely,4545,86,n001526,"""Charles_Tillman""",086_n001526_Charles_Tillman,dataset/clean_cropped/NN1/086_n001526_Charles_Tillman/0007.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/086_n001526_Charles_Tillman/0007.jpg,0.15,0.131607
fgsm,0.15,True,least-likely,4144,86,n001526,"""Charles_Tillman""",086_n001526_Charles_Tillman,dataset/clean_cropped/NN1/086_n001526_Charles_Tillman/0008.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/086_n001526_Charles_Tillman/0008.jpg,0.15,0.137571
fgsm,0.15,True,least-likely,4106,86,n001526,"""Charles_Tillman""",086_n001526_Charles_Tillman,dataset/clean_cropped/NN1/086_n001526_Charles_Tillman/0009.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/086_n001526_Charles_Tillman/0009.jpg,0.15,0.138892
fgsm,0.15,True,least-likely,2084,87,n007644,"""Ryan_Merriman""",087_n007644_Ryan_Merriman,dataset/clean_cropped/NN1/087_n007644_Ryan_Merriman/0000.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/087_n007644_Ryan_Merriman/0000.jpg,0.15,0.141423
fgsm,0.15,True,least-likely,1032,87,n007644,"""Ryan_Merriman""",087_n007644_Ryan_Merriman,dataset/clean_cropped/NN1/087_n007644_Ryan_Merriman/0001.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/087_n007644_Ryan_Merriman/0001.jpg,0.15,0.14365
fgsm,0.15,True,least-likely,8419,87,n007644,"""Ryan_Merriman""",087_n007644_Ryan_Merriman,dataset/clean_cropped/NN1/087_n007644_Ryan_Merriman/0002.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/087_n007644_Ryan_Merriman/0002.jpg,0.15,0.143081
fgsm,0.15,True,least-likely,5246,87,n007644,"""Ryan_Merriman""",087_n007644_Ryan_Merriman,dataset/clean_cropped/NN1/087_n007644_Ryan_Merriman/0003.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/087_n007644_Ryan_Merriman/0003.jpg,0.15,0.13831
fgsm,0.15,True,least-likely,4334,87,n007644,"""Ryan_Merriman""",087_n007644_Ryan_Merriman,dataset/clean_cropped/NN1/087_n007644_Ryan_Merriman/0004.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/087_n007644_Ryan_Merriman/0004.jpg,0.15,0.137262
fgsm,0.15,True,least-likely,4534,87,n007644,"""Ryan_Merriman""",087_n007644_Ryan_Merriman,dataset/clean_cropped/NN1/087_n007644_Ryan_Merriman/0005.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/087_n007644_Ryan_Merriman/0005.jpg,0.15,0.140513
fgsm,0.15,True,least-likely,5246,87,n007644,"""Ryan_Merriman""",087_n007644_Ryan_Merriman,dataset/clean_cropped/NN1/087_n007644_Ryan_Merriman/0006.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/087_n007644_Ryan_Merriman/0006.jpg,0.15,0.140873
fgsm,0.15,True,least-likely,188,87,n007644,"""Ryan_Merriman""",087_n007644_Ryan_Merriman,dataset/clean_cropped/NN1/087_n007644_Ryan_Merriman/0007.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/087_n007644_Ryan_Merriman/0007.jpg,0.15,0.13768
fgsm,0.15,True,least-likely,4062,87,n007644,"""Ryan_Merriman""",087_n007644_Ryan_Merriman,dataset/clean_cropped/NN1/087_n007644_Ryan_Merriman/0008.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/087_n007644_Ryan_Merriman/0008.jpg,0.15,0.142781
fgsm,0.15,True,least-likely,6100,87,n007644,"""Ryan_Merriman""",087_n007644_Ryan_Merriman,dataset/clean_cropped/NN1/087_n007644_Ryan_Merriman/0009.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/087_n007644_Ryan_Merriman/0009.jpg,0.15,0.14217
fgsm,0.15,True,least-likely,8056,88,n007192,"""Raluca_Turcan""",088_n007192_Raluca_Turcan,dataset/clean_cropped/NN1/088_n007192_Raluca_Turcan/0000.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/088_n007192_Raluca_Turcan/0000.jpg,0.15,0.14339
fgsm,0.15,True,least-likely,2477,88,n007192,"""Raluca_Turcan""",088_n007192_Raluca_Turcan,dataset/clean_cropped/NN1/088_n007192_Raluca_Turcan/0001.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/088_n007192_Raluca_Turcan/0001.jpg,0.15,0.144093
fgsm,0.15,True,least-likely,2477,88,n007192,"""Raluca_Turcan""",088_n007192_Raluca_Turcan,dataset/clean_cropped/NN1/088_n007192_Raluca_Turcan/0002.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/088_n007192_Raluca_Turcan/0002.jpg,0.15,0.139132
fgsm,0.15,True,least-likely,3872,88,n007192,"""Raluca_Turcan""",088_n007192_Raluca_Turcan,dataset/clean_cropped/NN1/088_n007192_Raluca_Turcan/0003.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/088_n007192_Raluca_Turcan/0003.jpg,0.15,0.143574
fgsm,0.15,True,least-likely,2816,88,n007192,"""Raluca_Turcan""",088_n007192_Raluca_Turcan,dataset/clean_cropped/NN1/088_n007192_Raluca_Turcan/0004.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/088_n007192_Raluca_Turcan/0004.jpg,0.15,0.138819
fgsm,0.15,True,least-likely,2816,88,n007192,"""Raluca_Turcan""",088_n007192_Raluca_Turcan,dataset/clean_cropped/NN1/088_n007192_Raluca_Turcan/0005.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/088_n007192_Raluca_Turcan/0005.jpg,0.15,0.144414
fgsm,0.15,True,least-likely,3872,88,n007192,"""Raluca_Turcan""",088_n007192_Raluca_Turcan,dataset/clean_cropped/NN1/088_n007192_Raluca_Turcan/0006.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/088_n007192_Raluca_Turcan/0006.jpg,0.15,0.141455
fgsm,0.15,True,least-likely,3410,88,n007192,"""Raluca_Turcan""",088_n007192_Raluca_Turcan,dataset/clean_cropped/NN1/088_n007192_Raluca_Turcan/0007.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/088_n007192_Raluca_Turcan/0007.jpg,0.15,0.132546
fgsm,0.15,True,least-likely,251,88,n007192,"""Raluca_Turcan""",088_n007192_Raluca_Turcan,dataset/clean_cropped/NN1/088_n007192_Raluca_Turcan/0008.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/088_n007192_Raluca_Turcan/0008.jpg,0.15,0.141973
fgsm,0.15,True,least-likely,5976,88,n007192,"""Raluca_Turcan""",088_n007192_Raluca_Turcan,dataset/clean_cropped/NN1/088_n007192_Raluca_Turcan/0009.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/088_n007192_Raluca_Turcan/0009.jpg,0.15,0.14292
fgsm,0.15,True,least-likely,3448,89,n003729,"""Jake_Owen""",089_n003729_Jake_Owen,dataset/clean_cropped/NN1/089_n003729_Jake_Owen/0000.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/089_n003729_Jake_Owen/0000.jpg,0.15,0.141934
fgsm,0.15,True,least-likely,4299,89,n003729,"""Jake_Owen""",089_n003729_Jake_Owen,dataset/clean_cropped/NN1/089_n003729_Jake_Owen/0001.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/089_n003729_Jake_Owen/0001.jpg,0.15,0.141159
fgsm,0.15,True,least-likely,8151,89,n003729,"""Jake_Owen""",089_n003729_Jake_Owen,dataset/clean_cropped/NN1/089_n003729_Jake_Owen/0002.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/089_n003729_Jake_Owen/0002.jpg,0.15,0.143012
fgsm,0.15,True,least-likely,784,89,n003729,"""Jake_Owen""",089_n003729_Jake_Owen,dataset/clean_cropped/NN1/089_n003729_Jake_Owen/0003.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/089_n003729_Jake_Owen/0003.jpg,0.15,0.142466
fgsm,0.15,True,least-likely,2273,89,n003729,"""Jake_Owen""",089_n003729_Jake_Owen,dataset/clean_cropped/NN1/089_n003729_Jake_Owen/0004.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/089_n003729_Jake_Owen/0004.jpg,0.15,0.142203
fgsm,0.15,True,least-likely,6237,89,n003729,"""Jake_Owen""",089_n003729_Jake_Owen,dataset/clean_cropped/NN1/089_n003729_Jake_Owen/0005.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/089_n003729_Jake_Owen/0005.jpg,0.15,0.138142
fgsm,0.15,True,least-likely,2176,89,n003729,"""Jake_Owen""",089_n003729_Jake_Owen,dataset/clean_cropped/NN1/089_n003729_Jake_Owen/0006.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/089_n003729_Jake_Owen/0006.jpg,0.15,0.143859
fgsm,0.15,True,least-likely,1834,89,n003729,"""Jake_Owen""",089_n003729_Jake_Owen,dataset/clean_cropped/NN1/089_n003729_Jake_Owen/0007.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/089_n003729_Jake_Owen/0007.jpg,0.15,0.135608
fgsm,0.15,True,least-likely,8615,89,n003729,"""Jake_Owen""",089_n003729_Jake_Owen,dataset/clean_cropped/NN1/089_n003729_Jake_Owen/0008.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/089_n003729_Jake_Owen/0008.jpg,0.15,0.139831
fgsm,0.15,True,least-likely,7837,89,n003729,"""Jake_Owen""",089_n003729_Jake_Owen,dataset/clean_cropped/NN1/089_n003729_Jake_Owen/0009.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/089_n003729_Jake_Owen/0009.jpg,0.15,0.143291
fgsm,0.15,True,least-likely,5328,90,n003061,"""Gia_Carides""",090_n003061_Gia_Carides,dataset/clean_cropped/NN1/090_n003061_Gia_Carides/0001.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/090_n003061_Gia_Carides/0001.jpg,0.15,0.134591
fgsm,0.15,True,least-likely,6610,90,n003061,"""Gia_Carides""",090_n003061_Gia_Carides,dataset/clean_cropped/NN1/090_n003061_Gia_Carides/0002.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/090_n003061_Gia_Carides/0002.jpg,0.15,0.130584
fgsm,0.15,True,least-likely,5603,90,n003061,"""Gia_Carides""",090_n003061_Gia_Carides,dataset/clean_cropped/NN1/090_n003061_Gia_Carides/0003.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/090_n003061_Gia_Carides/0003.jpg,0.15,0.139561
